Date,Ticker,Sector,PE,ROE,Momentum,RSI,Action
2026-03-31,GPOR,Energy,10.65,22.7%,0.016,83.4,🔴 止盈
2026-03-31,HESM,Energy,13.77,64.2%,-0.0033,49.9,🟡 持有
2026-03-31,HG,Financial,5.12,22.4%,0.0243,60.8,🟡 持有
2026-03-31,IFS,Financial,10.26,16.5%,0.0909,66.5,🟡 持有
2026-03-31,INSW,Energy,11.7,16.0%,-0.0114,58.5,🟡 持有
2026-03-31,ITUB,Financial,11.57,22.5%,-0.0111,47.1,🟡 持有
2026-03-31,JBS,Consumer Defensive,10.28,31.0%,0.0896,73.6,🟡 持有
2026-03-31,JHG,Financial,9.79,16.4%,-0.0048,58.0,🟡 持有
2026-03-31,JNJ,Healthcare,22.09,35.0%,-0.0135,51.0,🟡 持有
2026-03-31,LAUR,Consumer Defensive,17.87,26.2%,0.0613,58.1,🟡 持有
2026-03-31,LNG,Energy,11.99,78.2%,0.1737,73.4,🟡 持有
2026-03-31,MATX,Industrials,11.52,16.4%,-0.0352,61.3,🟡 持有
2026-03-31,MCY,Financial,9.02,24.8%,-0.026,51.1,🟡 持有
2026-03-31,MGY,Energy,18.64,16.6%,0.1246,84.7,🔴 止盈
2026-03-31,MPC,Energy,18.66,23.1%,0.1601,68.0,🟡 持有
2026-03-31,MPLX,Energy,11.92,35.0%,-0.0242,40.4,🟡 持有
2026-03-31,MRK,Healthcare,16.51,36.9%,0.0096,67.9,🟡 持有
2026-03-31,MS,Financial,15.82,15.6%,-0.0161,53.8,🟡 持有
2026-03-31,MUSA,Consumer Cyclical,20.55,64.3%,0.221,73.5,🟡 持有
2026-03-31,NFG,Energy,13.25,20.7%,0.02,57.7,🟡 持有
2026-03-31,NTB,Financial,9.52,21.4%,0.0299,71.8,🟡 持有
2026-03-31,NWG,Financial,8.22,15.4%,-0.0335,44.4,🟡 持有
2026-03-31,OII,Energy,10.16,39.6%,0.0193,52.0,🟡 持有
2026-03-31,OKE,Energy,17.01,17.2%,0.0834,73.8,🟡 持有
2026-03-31,OMAB,Industrials,20.02,49.5%,0.0101,55.7,🟡 持有
2026-03-31,OTTR,Industrials,13.08,15.6%,-0.0054,50.8,🟡 持有
2026-03-31,PAC,Industrials,24.46,42.7%,0.0053,55.4,🟡 持有
2026-03-31,PAGS,Technology,7.64,15.0%,-0.016,45.4,🟡 持有
2026-03-31,PAHC,Healthcare,23.74,31.8%,0.042,62.2,🟡 持有
2026-03-31,PBR,Energy,6.94,29.0%,0.2344,70.5,🟡 持有
2026-03-31,PBR-A,Energy,6.31,29.0%,0.2174,67.4,🟡 持有
2026-03-31,PRDO,Consumer Defensive,15.31,16.6%,0.0986,67.4,🟡 持有
2026-03-31,PSX,Energy,17.13,15.6%,0.149,68.0,🟡 持有
2026-03-31,PUK,Financial,9.05,21.2%,-0.0325,41.7,🟡 持有
2026-03-31,RIO,Basic Materials,15.04,17.0%,-0.0019,50.9,🟡 持有
2026-03-31,RNR,Financial,5.24,23.8%,-0.0105,64.2,🟡 持有
2026-03-31,RRC,Energy,16.92,15.9%,0.1093,71.4,🟡 持有
2026-03-31,RY,Financial,15.28,15.5%,-0.032,40.2,🟡 持有
2026-03-31,SBS,Utilities,13.81,22.2%,0.0894,59.3,🟡 持有
2026-03-31,SCI,Consumer Cyclical,21.59,32.7%,-0.0318,61.8,🟡 持有
2026-03-31,SEE,Consumer Cyclical,14.03,47.4%,0.0051,68.0,🟡 持有
2026-03-31,SFD,Consumer Defensive,10.87,15.6%,0.1245,86.3,🔴 止盈
2026-03-31,SOBO,Energy,17.18,15.3%,0.0171,52.4,🟡 持有
2026-03-31,SON,Consumer Cyclical,13.38,20.1%,-0.0385,51.3,🟡 持有
2026-03-31,SPNT,Financial,5.76,20.9%,0.019,64.4,🟡 持有
2026-03-31,T,Communication Services,9.42,20.4%,0.0044,75.0,🟡 持有
2026-03-31,TDW,Energy,12.74,27.0%,-0.0362,68.5,🟡 持有
2026-03-31,TGT,Consumer Defensive,14.72,24.0%,-0.0065,53.5,🟡 持有
2026-03-31,TGTX,Healthcare,11.91,102.8%,0.1505,71.0,🟡 持有
2026-03-31,THG,Financial,9.52,20.6%,-0.0255,53.4,🟡 持有
2026-03-31,TIGO,Communication Services,9.54,36.2%,0.0453,59.5,🟡 持有
2026-03-31,TIMB,Communication Services,16.17,18.0%,0.0456,54.1,🟡 持有
2026-03-31,TNK,Energy,7.3,18.5%,-0.0352,56.6,🟡 持有
2026-03-31,UGP,Energy,13.97,18.0%,0.1674,61.0,🟡 持有
2026-03-31,UTHR,Healthcare,20.91,19.7%,0.1741,63.7,🟡 持有
2026-03-31,VAL,Energy,7.11,36.4%,0.0895,57.8,🟡 持有
2026-03-31,VIRT,Financial,8.48,30.9%,0.0509,67.6,🟡 持有
2026-03-31,VIST,Energy,11.73,34.9%,0.2928,80.5,🔴 止盈
2026-03-31,VZ,Communication Services,12.31,16.9%,-0.0144,45.2,🟡 持有
2026-03-31,WES,Energy,13.76,31.8%,-0.0094,56.0,🟡 持有
2026-03-31,WFRD,Energy,15.94,28.9%,-0.0256,54.4,🟡 持有
2026-03-31,WTM,Financial,5.11,22.0%,0.0014,50.9,🟡 持有
2026-03-31,AA,Basic Materials,14.79,20.8%,0.0407,49.9,🟡 持有
2026-03-31,ABEV,Consumer Defensive,16.42,17.4%,-0.0068,44.9,🟡 持有
2026-03-31,ADEA,Technology,24.41,25.3%,0.2114,55.5,🟡 持有
2026-03-31,AES,Utilities,10.71,16.4%,-0.0063,34.1,🟢 买入
2026-03-31,ALL,Financial,5.43,39.5%,-0.0294,53.5,🟡 持有
2026-03-31,AMX,Communication Services,17.78,22.8%,0.0387,65.3,🟡 持有
2026-03-31,APA,Energy,10.66,25.2%,0.3325,85.0,🔴 止盈
2026-03-31,ARLP,Energy,11.52,16.8%,0.0192,51.6,🟡 持有
2026-03-31,ASR,Industrials,18.54,22.6%,0.0004,50.8,🟡 持有
2026-03-31,AXS,Financial,8.18,16.2%,-0.028,56.3,🟡 持有
2026-03-31,BAP,Financial,13.9,18.9%,0.0195,50.8,🟡 持有
2026-03-31,BBVA,Financial,10.47,19.0%,0.0374,48.2,🟡 持有
2026-03-31,BCE,Communication Services,5.16,32.5%,-0.0319,42.3,🟡 持有
2026-03-31,BCH,Financial,14.93,20.7%,0.0311,46.8,🟡 持有
2026-03-31,BFH,Financial,6.91,16.4%,0.0297,52.2,🟡 持有
2026-03-31,BJ,Consumer Defensive,22.48,28.6%,-0.0183,61.9,🟡 持有
2026-03-31,BMY,Healthcare,17.54,40.5%,-0.0093,53.4,🟡 持有
2026-03-31,BSAC,Financial,14.65,18.7%,0.0788,55.5,🟡 持有
2026-03-31,BSM,Energy,11.87,26.6%,0.0114,43.0,🟡 持有
2026-03-31,BTI,Consumer Defensive,12.74,15.9%,-0.018,50.9,🟡 持有
2026-03-31,CBT,Basic Materials,13.22,20.9%,0.0122,78.4,🔴 止盈
2026-03-31,CEPU,Utilities,9.23,15.7%,0.1449,57.8,🟡 持有
2026-03-31,CFR,Financial,13.82,15.2%,-0.0241,60.9,🟡 持有
2026-03-31,CIB,Financial,18.63,17.6%,0.0987,60.2,🟡 持有
2026-03-31,CIG,Utilities,7.76,18.3%,0.1168,62.4,🟡 持有
2026-03-31,CNQ,Energy,13.22,25.8%,0.1143,60.2,🟡 持有
2026-03-31,CPRX,Healthcare,14.7,25.5%,0.0351,52.5,🟡 持有
2026-03-31,CQP,Energy,12.4,101.3%,0.0429,52.0,🟡 持有
2026-03-31,CRUS,Technology,19.05,19.9%,0.0451,61.4,🟡 持有
2026-03-31,DAL,Industrials,8.68,27.7%,0.0291,65.0,🟡 持有
2026-03-31,DVA,Healthcare,16.08,635.3%,0.0093,47.7,🟡 持有
2026-03-31,DVN,Energy,12.05,17.6%,0.1496,77.9,🔴 止盈
2026-03-31,EBAY,Consumer Cyclical,20.96,40.9%,0.0189,48.0,🟡 持有
2026-03-31,EIX,Utilities,6.33,27.9%,-0.0092,57.4,🟡 持有
2026-03-31,ENS,Industrials,21.5,16.7%,0.0625,62.0,🟡 持有
2026-03-31,EOG,Energy,15.86,16.8%,0.1294,76.4,🔴 止盈
2026-03-31,EPD,Energy,14.29,19.7%,0.0123,55.6,🟡 持有
2026-03-31,ERIC,Technology,12.8,28.8%,-0.0009,46.7,🟡 持有
2026-03-31,EWBC,Financial,11.2,15.9%,-0.0338,53.1,🟡 持有
2026-03-31,EXEL,Healthcare,15.41,35.5%,0.0528,59.0,🟡 持有
2026-03-31,EXPD,Industrials,24.07,35.4%,-0.0325,56.1,🟡 持有
2026-03-31,EXPE,Consumer Cyclical,23.44,91.1%,0.0755,50.7,🟡 持有
2026-03-31,FBP,Financial,9.95,19.0%,-0.0009,71.4,🟡 持有
2026-03-31,FFIV,Technology,23.95,20.8%,0.0277,49.9,🟡 持有
2026-03-31,FHI,Financial,11.05,33.6%,0.0046,49.2,🟡 持有
2026-03-31,FRO,Energy,20.47,15.6%,-0.0316,58.7,🟡 持有
2026-03-31,GPOR,Energy,10.41,22.7%,0.0036,76.1,🔴 止盈
2026-03-31,GSK,Healthcare,15.06,38.5%,-0.0329,50.2,🟡 持有
2026-03-31,HESM,Energy,13.6,64.2%,-0.0152,44.1,🟡 持有
2026-03-31,HG,Financial,5.15,22.4%,0.0264,61.2,🟡 持有
2026-03-31,IFS,Financial,10.33,16.5%,0.0875,66.1,🟡 持有
2026-03-31,INSW,Energy,11.69,16.0%,-0.0062,59.1,🟡 持有
2026-03-31,ITUB,Financial,11.94,22.5%,0.0063,50.1,🟡 持有
2026-03-31,JBS,Consumer Defensive,10.45,31.0%,0.11,75.2,🔴 止盈
2026-03-31,JHG,Financial,9.78,16.4%,-0.0052,57.8,🟡 持有
2026-03-31,JNJ,Healthcare,22.13,35.0%,-0.0094,53.2,🟡 持有
2026-03-31,LAUR,Consumer Defensive,18.19,26.2%,0.0697,59.6,🟡 持有
2026-03-31,LNG,Energy,11.66,78.2%,0.1532,69.2,🟡 持有
2026-03-31,LTM,Industrials,10.12,141.0%,-0.01,47.8,🟡 持有
2026-03-31,MATX,Industrials,11.76,16.4%,-0.0272,62.7,🟡 持有
2026-03-31,MCY,Financial,9.02,24.8%,-0.0308,49.5,🟡 持有
2026-03-31,MGY,Energy,18.3,16.6%,0.1108,77.4,🔴 止盈
2026-03-31,MPC,Energy,18.31,23.1%,0.1519,66.3,🟡 持有
2026-03-31,MPLX,Energy,11.85,35.0%,-0.0329,37.4,🟢 买入
2026-03-31,MRK,Healthcare,16.53,36.9%,0.0113,68.3,🟡 持有
2026-03-31,MS,Financial,16.12,15.6%,-0.0083,55.7,🟡 持有
2026-03-31,MUSA,Consumer Cyclical,20.34,64.3%,0.2048,70.5,🟡 持有
2026-03-31,NFG,Energy,13.11,20.7%,0.0112,54.8,🟡 持有
2026-03-31,NTB,Financial,9.59,21.4%,0.0327,72.7,🟡 持有
2026-03-31,NWG,Financial,8.38,15.4%,-0.0263,45.9,🟡 持有
2026-03-31,OII,Energy,10.13,39.6%,0.0085,50.5,🟡 持有
2026-03-31,OKE,Energy,16.7,17.2%,0.0662,66.2,🟡 持有
2026-03-31,OMAB,Industrials,20.42,49.5%,0.0167,56.8,🟡 持有
2026-03-31,OTTR,Industrials,13.4,15.6%,0.0149,56.7,🟡 持有
2026-03-31,PAGS,Technology,7.86,15.0%,0.001,48.2,🟡 持有
2026-03-31,PAHC,Healthcare,24.52,31.8%,0.0606,64.2,🟡 持有
2026-03-31,PBR,Energy,6.82,29.0%,0.2235,68.8,🟡 持有
2026-03-31,PBR-A,Energy,6.16,29.0%,0.2027,64.6,🟡 持有
2026-03-31,PRDO,Consumer Defensive,15.39,16.6%,0.0983,67.4,🟡 持有
2026-03-31,PSX,Energy,16.81,15.6%,0.1402,65.6,🟡 持有
2026-03-31,PUK,Financial,9.26,21.2%,-0.0225,43.8,🟡 持有
2026-03-31,RIO,Basic Materials,15.3,17.0%,0.0062,52.3,🟡 持有
2026-03-31,RNR,Financial,5.25,23.8%,-0.0134,63.0,🟡 持有
2026-03-31,RRC,Energy,16.47,15.9%,0.0907,66.1,🟡 持有
2026-03-31,RY,Financial,15.45,15.5%,-0.0248,43.2,🟡 持有
2026-03-31,SBS,Utilities,14.01,22.2%,0.0937,59.8,🟡 持有
2026-03-31,SCI,Consumer Cyclical,21.7,32.7%,-0.0299,62.3,🟡 持有
2026-03-31,SEE,Consumer Cyclical,14.05,47.4%,0.0062,70.2,🟡 持有
2026-03-31,SFD,Consumer Defensive,11.12,15.6%,0.151,87.8,🔴 止盈
2026-03-31,SOBO,Energy,17.07,15.3%,0.0076,48.5,🟡 持有
2026-03-31,SON,Consumer Cyclical,13.62,20.1%,-0.0256,55.4,🟡 持有
2026-03-31,SPNT,Financial,5.85,20.9%,0.0243,65.4,🟡 持有
2026-03-31,T,Communication Services,9.51,20.4%,0.0112,76.4,🔴 止盈
2026-03-31,TGT,Consumer Defensive,14.9,24.0%,0.0033,56.4,🟡 持有
2026-03-31,TGTX,Healthcare,11.96,102.8%,0.1503,71.0,🟡 持有
2026-03-31,THG,Financial,9.53,20.6%,-0.0275,52.6,🟡 持有
2026-03-31,TIGO,Communication Services,9.56,36.2%,0.0405,58.9,🟡 持有
2026-03-31,TIMB,Communication Services,16.46,18.0%,0.0468,54.3,🟡 持有
2026-03-31,TNK,Energy,7.26,18.5%,-0.0339,56.8,🟡 持有
2026-03-31,UGP,Energy,13.88,18.0%,0.1527,59.2,🟡 持有
2026-03-31,UTHR,Healthcare,21.25,19.7%,0.1892,66.0,🟡 持有
2026-03-31,VAL,Energy,7.01,36.4%,0.0818,56.8,🟡 持有
2026-03-31,VIRT,Financial,8.57,30.9%,0.0562,68.3,🟡 持有
2026-03-31,VIST,Energy,11.25,34.9%,0.2669,77.2,🔴 止盈
2026-03-31,VZ,Communication Services,12.36,16.9%,-0.0132,45.7,🟡 持有
2026-03-31,WES,Energy,13.75,31.8%,-0.0103,55.6,🟡 持有
2026-03-31,WFRD,Energy,15.92,28.9%,-0.0332,53.2,🟡 持有
2026-03-31,WTM,Financial,5.08,22.0%,-0.0077,47.6,🟡 持有
