Date,Ticker,Sector,PE,ROE,Momentum,RSI,Action
2026-08-27,MGNI,Communication Services,21.39,19.6%,0.2047,33.7,🟢 买入
2026-08-27,MGY,Energy,11.68,20.5%,0.0724,63.8,🟡 持有
2026-08-27,MORN,Financial,20.74,32.0%,0.133,70.6,🟡 持有
2026-08-27,MPC,Energy,12.52,47.9%,0.1606,84.0,🔴 止盈
2026-08-27,MPLX,Energy,12.81,33.9%,0.0517,55.4,🟡 持有
2026-08-27,MRX,Financial,13.3,26.2%,0.0852,70.8,🟡 持有
2026-08-27,MS,Financial,17.36,17.9%,0.0285,47.6,🟡 持有
2026-08-27,MSA,Industrials,23.84,23.7%,0.1025,42.1,🟡 持有
2026-08-27,MU,Technology,21.18,66.6%,0.0694,57.7,🟡 持有
2026-08-27,NEM,Basic Materials,16.7,25.5%,0.3815,72.7,🟡 持有
2026-08-27,NEU,Basic Materials,19.88,25.0%,0.0652,63.0,🟡 持有
2026-08-27,NMIH,Financial,8.81,15.4%,0.0313,52.3,🟡 持有
2026-08-27,NTNX,Technology,13.53,37460.2%,0.1785,70.7,🟡 持有
2026-08-27,OGC,Basic Materials,8.3,37.9%,0.2672,67.9,🟡 持有
2026-08-27,OII,Energy,14.75,34.9%,0.0749,61.6,🟡 持有
2026-08-27,OKE,Energy,16.36,16.3%,0.0761,71.4,🟡 持有
2026-08-27,PAAS,Basic Materials,16.53,22.4%,0.251,59.5,🟡 持有
2026-08-27,PRDO,Consumer Defensive,12.28,17.6%,0.0416,49.6,🟡 持有
2026-08-27,PSX,Energy,13.65,24.0%,0.1447,80.4,🔴 止盈
2026-08-27,PTC,Technology,15.37,35.2%,0.1662,64.0,🟡 持有
2026-08-27,PYPL,Financial,11.62,24.5%,0.0663,64.8,🟡 持有
2026-08-27,QSR,Consumer Cyclical,23.08,39.0%,0.0502,63.6,🟡 持有
2026-08-27,RCI,Communication Services,4.41,45.0%,0.0692,71.7,🟡 持有
2026-08-27,RELY,Technology,18.7,32.2%,0.1081,58.6,🟡 持有
2026-08-27,RIO,Basic Materials,14.22,19.5%,0.1019,64.2,🟡 持有
2026-08-27,RLI,Financial,13.5,25.2%,0.0488,50.0,🟡 持有
2026-08-27,RMD,Healthcare,22.59,24.3%,0.1337,78.5,🔴 止盈
2026-08-27,RNR,Financial,5.68,22.9%,0.0379,60.9,🟡 持有
2026-08-27,RRC,Energy,11.49,19.4%,0.0528,73.0,🟡 持有
2026-08-27,SAIC,Technology,14.5,27.7%,0.1144,57.3,🟡 持有
2026-08-27,SCHW,Financial,19.65,20.3%,0.0387,52.2,🟡 持有
2026-08-27,SEIC,Financial,19.65,29.2%,0.0802,86.6,🔴 止盈
2026-08-27,SLDE,Financial,5.71,53.9%,0.1634,72.9,🟡 持有
2026-08-27,SLM,Financial,7.49,30.3%,0.036,43.9,🟡 持有
2026-08-27,SM,Energy,7.26,16.1%,0.1638,81.3,🔴 止盈
2026-08-27,SOLV,Healthcare,11.11,34.0%,0.0473,76.4,🔴 止盈
2026-08-27,SQM,Basic Materials,16.6,23.8%,0.1754,70.2,🟡 持有
2026-08-27,STNG,Energy,4.88,24.6%,0.0311,55.1,🟡 持有
2026-08-27,SYF,Financial,8.2,20.8%,0.0402,55.3,🟡 持有
2026-08-27,T,Communication Services,8.41,20.1%,0.0956,73.8,🟡 持有
2026-08-27,TDW,Energy,18.81,19.5%,0.2662,69.3,🟡 持有
2026-08-27,TFPM,Basic Materials,17.6,20.1%,0.1815,63.7,🟡 持有
2026-08-27,TGT,Consumer Defensive,17.22,26.4%,0.157,71.3,🟡 持有
2026-08-27,TGTX,Healthcare,20.3,100.3%,0.0409,69.5,🟡 持有
2026-08-27,THC,Healthcare,10.33,53.3%,0.0594,55.4,🟡 持有
2026-08-27,TILE,Consumer Cyclical,15.32,23.2%,0.121,47.1,🟡 持有
2026-08-27,TNK,Energy,5.2,28.0%,0.1438,68.3,🟡 持有
2026-08-27,TRMD,Energy,5.24,26.8%,0.0516,63.9,🟡 持有
2026-08-27,TRU,Financial,22.33,15.8%,0.0565,65.6,🟡 持有
2026-08-27,TTEK,Industrials,22.04,24.3%,0.1314,62.3,🟡 持有
2026-08-27,UBER,Technology,16.91,38.4%,0.0935,55.5,🟡 持有
2026-08-27,UNP,Industrials,24.92,39.7%,0.0629,71.8,🟡 持有
2026-08-27,URBN,Consumer Cyclical,12.29,20.9%,0.0403,53.4,🟡 持有
2026-08-27,VAL,Energy,6.38,33.9%,0.1305,65.0,🟡 持有
2026-08-27,VCTR,Financial,22.2,19.0%,0.23,75.2,🔴 止盈
2026-08-27,VG,Energy,11.0,48.4%,0.0937,60.6,🟡 持有
2026-08-27,VIRT,Financial,11.13,31.6%,0.1332,76.2,🔴 止盈
2026-08-27,VIST,Energy,9.44,30.4%,0.0298,60.0,🟡 持有
2026-08-27,VLO,Energy,14.38,29.3%,0.1162,77.5,🔴 止盈
2026-08-27,VLTO,Industrials,24.79,34.4%,0.0386,50.1,🟡 持有
2026-08-27,VZ,Communication Services,12.87,15.6%,0.072,70.3,🟡 持有
2026-08-27,WEX,Technology,19.76,30.2%,0.0645,65.3,🟡 持有
2026-08-27,WFRD,Energy,18.17,22.2%,0.0891,60.8,🟡 持有
2026-08-27,WLY,Communication Services,12.79,27.7%,0.0295,57.2,🟡 持有
2026-08-27,WOR,Industrials,18.39,15.9%,0.0385,46.2,🟡 持有
2026-08-27,ZM,Technology,9.29,32.1%,0.0861,44.7,🟡 持有
2026-08-28,ACAD,Healthcare,13.39,35.7%,0.1198,53.6,🟡 持有
2026-08-28,ADBE,Technology,16.54,63.0%,0.1664,63.1,🟡 持有
2026-08-28,ADEA,Technology,24.23,27.9%,0.0348,38.2,🟢 买入
2026-08-28,AEM,Basic Materials,18.42,23.0%,0.4291,76.1,🔴 止盈
2026-08-28,ALSN,Consumer Cyclical,20.5,28.4%,0.1214,68.4,🟡 持有
2026-08-28,AMZN,Consumer Cyclical,20.61,30.6%,0.0882,29.8,🟢 买入
2026-08-28,APA,Energy,8.96,25.9%,0.1665,67.9,🟡 持有
2026-08-28,APAM,Financial,10.82,67.8%,0.1193,61.9,🟡 持有
2026-08-28,ARIS,Basic Materials,15.47,21.1%,0.4919,75.9,🔴 止盈
2026-08-28,AU,Basic Materials,15.85,46.5%,0.4472,76.0,🔴 止盈
2026-08-28,AUPH,Healthcare,7.2,66.1%,0.0983,57.0,🟡 持有
2026-08-28,B,Basic Materials,12.17,25.0%,0.2552,61.4,🟡 持有
2026-08-28,BBVA,Financial,12.73,19.0%,0.0395,58.2,🟡 持有
2026-08-28,BHP,Basic Materials,24.88,20.0%,0.1219,66.1,🟡 持有
2026-08-28,BKR,Energy,19.96,16.5%,0.0407,52.9,🟡 持有
2026-08-28,BLKB,Technology,15.16,194.4%,0.2118,60.5,🟡 持有
2026-08-28,BMY,Healthcare,14.75,46.7%,0.0322,58.9,🟡 持有
2026-08-28,BR,Technology,19.02,40.9%,0.1829,70.1,🟡 持有
2026-08-28,BSM,Energy,12.47,25.6%,0.0315,71.3,🟡 持有
2026-08-28,BTG,Basic Materials,10.66,22.3%,0.5143,72.5,🟡 持有
2026-08-28,BVN,Basic Materials,8.2,28.8%,0.1394,66.6,🟡 持有
2026-08-28,BWLP,Energy,10.28,19.6%,0.0912,70.7,🟡 持有
2026-08-28,CACC,Financial,13.2,31.9%,0.0806,57.7,🟡 持有
2026-08-28,CBOE,Financial,24.45,26.2%,0.0588,70.8,🟡 持有
2026-08-28,CDW,Technology,17.91,44.0%,0.0283,64.4,🟡 持有
2026-08-28,CGAU,Basic Materials,7.73,32.9%,0.3268,72.5,🟡 持有
2026-08-28,CLX,Consumer Defensive,21.54,285.6%,0.0838,49.0,🟡 持有
2026-08-28,CMBT,Energy,6.27,37.9%,0.1418,75.6,🔴 止盈
2026-08-28,CME,Financial,23.83,15.8%,0.0513,70.2,🟡 持有
2026-08-28,CNQ,Energy,12.28,26.8%,0.0527,76.2,🔴 止盈
2026-08-28,CON,Healthcare,22.81,47.9%,0.0994,56.6,🟡 持有
2026-08-28,CPAY,Technology,24.54,30.4%,0.0347,57.2,🟡 持有
2026-08-28,CQP,Energy,12.3,91.3%,0.0639,62.3,🟡 持有
2026-08-28,CRM,Technology,22.97,19.4%,0.3948,80.6,🔴 止盈
2026-08-28,CVE,Energy,12.23,21.1%,0.0458,72.0,🟡 持有
2026-08-28,CVSA,Consumer Defensive,21.47,18.6%,0.1126,49.6,🟡 持有
2026-08-28,DDS,Consumer Cyclical,14.44,33.8%,0.0472,53.7,🟡 持有
2026-08-28,DHT,Energy,6.58,39.2%,0.1127,64.2,🟡 持有
2026-08-28,DINO,Energy,9.26,19.4%,0.0558,76.6,🔴 止盈
2026-08-28,DRD,Basic Materials,10.33,39.6%,0.4403,81.2,🔴 止盈
2026-08-28,EAT,Consumer Cyclical,21.41,119.6%,0.1113,54.2,🟡 持有
2026-08-28,ECO,Industrials,6.19,61.6%,0.2092,68.0,🟡 持有
2026-08-28,ECPG,Financial,7.72,30.5%,0.0839,52.7,🟡 持有
2026-08-28,EHC,Healthcare,19.47,24.8%,0.0783,20.6,🟢 买入
2026-08-28,ENS,Industrials,20.43,18.4%,0.0337,49.2,🟡 持有
2026-08-28,EPD,Energy,13.57,21.1%,0.0397,64.8,🟡 持有
2026-08-28,EQNR,Energy,11.31,21.4%,0.03,70.5,🟡 持有
2026-08-28,ERIE,Financial,23.69,24.8%,0.1103,55.6,🟡 持有
2026-08-28,ERO,Basic Materials,13.44,30.6%,0.4721,64.6,🟡 持有
2026-08-28,ESTC,Technology,23.93,33.4%,0.3033,63.8,🟡 持有
2026-08-28,ET,Energy,14.65,15.1%,0.074,72.2,🟡 持有
2026-08-28,EXLS,Technology,24.06,25.9%,0.1112,74.2,🟡 持有
2026-08-28,EXPE,Consumer Cyclical,19.89,199.1%,0.0903,55.1,🟡 持有
2026-08-28,FDS,Financial,20.07,27.0%,0.1575,62.6,🟡 持有
2026-08-28,FHI,Financial,12.06,33.2%,0.0972,66.0,🟡 持有
2026-08-28,FRO,Energy,10.76,35.0%,0.1189,63.6,🟡 持有
2026-08-28,FRPT,Consumer Defensive,19.18,17.6%,0.1982,68.6,🟡 持有
2026-08-28,FRSH,Technology,20.97,19.7%,0.2158,72.8,🟡 持有
2026-08-28,FSM,Basic Materials,11.09,23.2%,0.4607,81.5,🔴 止盈
2026-08-28,FTDR,Consumer Cyclical,21.92,101.9%,0.1265,28.9,🟢 买入
2026-08-28,GEN,Technology,17.7,41.9%,0.1226,60.4,🟡 持有
2026-08-28,GEO,Industrials,15.38,20.1%,0.0629,63.2,🟡 持有
2026-08-28,GFF,Industrials,22.02,229.2%,0.1286,29.9,🟢 买入
2026-08-28,GFI,Basic Materials,9.84,58.8%,0.4316,73.2,🟡 持有
2026-08-28,GRBK,Consumer Cyclical,10.96,15.7%,0.0379,49.6,🟡 持有
2026-08-28,HAFN,Industrials,9.17,18.9%,0.078,67.3,🟡 持有
2026-08-28,HBM,Basic Materials,17.85,17.7%,0.3345,63.0,🟡 持有
2026-08-28,HCI,Financial,8.05,33.8%,0.029,46.9,🟡 持有
2026-08-28,HLNE,Financial,16.28,32.5%,0.2016,60.4,🟡 持有
2026-08-28,HMY,Basic Materials,14.52,33.0%,0.3022,56.6,🟡 持有
2026-08-28,HRB,Consumer Cyclical,9.18,707.5%,0.1856,67.1,🟡 持有
2026-08-28,HRMY,Healthcare,12.92,20.5%,0.1118,58.6,🟡 持有
2026-08-28,HTGC,Financial,8.8,17.2%,0.1301,67.5,🟡 持有
2026-08-28,HTHT,Consumer Cyclical,21.56,38.2%,0.1292,65.7,🟡 持有
2026-08-28,IAG,Basic Materials,10.91,29.5%,0.4794,71.3,🟡 持有
2026-08-28,INCY,Healthcare,16.28,30.7%,0.0386,71.8,🟡 持有
2026-08-28,INSW,Energy,6.34,37.4%,0.0425,62.8,🟡 持有
2026-08-28,IT,Technology,17.64,113.6%,0.2856,58.3,🟡 持有
2026-08-28,JKHY,Technology,24.33,24.0%,0.0998,66.7,🟡 持有
2026-08-28,KBR,Industrials,11.52,27.1%,0.1111,51.5,🟡 持有
2026-08-28,KGC,Basic Materials,12.33,37.0%,0.3782,73.4,🟡 持有
2026-08-28,KNSL,Financial,15.47,30.3%,0.0729,55.6,🟡 持有
2026-08-28,KOF,Consumer Defensive,17.84,17.3%,0.0356,57.2,🟡 持有
2026-08-28,KSPI,Technology,9.55,45.4%,0.1794,78.5,🔴 止盈
2026-08-28,LNG,Energy,20.89,45.1%,0.0905,74.1,🟡 持有
2026-08-28,LPG,Energy,6.54,28.3%,0.0657,61.1,🟡 持有
2026-08-28,LRN,Consumer Defensive,11.84,21.7%,0.0268,60.4,🟡 持有
2026-08-28,LYFT,Technology,2.43,152.6%,0.1158,48.6,🟡 持有
2026-08-28,MATX,Industrials,14.85,17.2%,0.0925,72.4,🟡 持有
2026-08-28,MGNI,Communication Services,21.39,19.6%,0.2047,33.7,🟢 买入
2026-08-28,MGY,Energy,11.68,20.5%,0.0724,63.8,🟡 持有
2026-08-28,MORN,Financial,20.74,32.0%,0.133,70.6,🟡 持有
2026-08-28,MPC,Energy,12.52,47.9%,0.1606,84.0,🔴 止盈
2026-08-28,MPLX,Energy,12.81,33.9%,0.0517,55.4,🟡 持有
2026-08-28,MRX,Financial,13.3,26.2%,0.0852,70.8,🟡 持有
2026-08-28,MS,Financial,17.36,17.9%,0.0285,47.6,🟡 持有
2026-08-28,MSA,Industrials,23.84,23.7%,0.1025,42.1,🟡 持有
2026-08-28,MU,Technology,21.18,66.6%,0.0694,57.7,🟡 持有
2026-08-28,NEM,Basic Materials,16.7,25.5%,0.3815,72.7,🟡 持有
2026-08-28,NEU,Basic Materials,19.88,25.0%,0.0652,63.0,🟡 持有
2026-08-28,NMIH,Financial,8.81,15.4%,0.0313,52.3,🟡 持有
2026-08-28,NTNX,Technology,13.53,37460.2%,0.1785,70.7,🟡 持有
2026-08-28,OGC,Basic Materials,8.3,37.9%,0.2672,67.9,🟡 持有
2026-08-28,OII,Energy,14.75,34.9%,0.0749,61.6,🟡 持有
2026-08-28,OKE,Energy,16.36,16.3%,0.0761,71.4,🟡 持有
2026-08-28,PAAS,Basic Materials,16.53,22.4%,0.251,59.5,🟡 持有
2026-08-28,PRDO,Consumer Defensive,12.28,17.6%,0.0416,49.6,🟡 持有
2026-08-28,PSX,Energy,13.65,24.0%,0.1447,80.4,🔴 止盈
2026-08-28,PTC,Technology,15.37,35.2%,0.1662,64.0,🟡 持有
2026-08-28,PYPL,Financial,11.62,24.5%,0.0663,64.8,🟡 持有
2026-08-28,QSR,Consumer Cyclical,23.08,39.0%,0.0502,63.6,🟡 持有
2026-08-28,RCI,Communication Services,4.41,45.0%,0.0692,71.7,🟡 持有
2026-08-28,RELY,Technology,18.7,32.2%,0.1081,58.6,🟡 持有
2026-08-28,RIO,Basic Materials,14.22,19.5%,0.1019,64.2,🟡 持有
2026-08-28,RLI,Financial,13.5,25.2%,0.0488,50.0,🟡 持有
2026-08-28,RMD,Healthcare,22.59,24.3%,0.1337,78.5,🔴 止盈
2026-08-28,RNR,Financial,5.68,22.9%,0.0379,60.9,🟡 持有
2026-08-28,RRC,Energy,11.49,19.4%,0.0528,73.0,🟡 持有
2026-08-28,SAIC,Technology,14.5,27.7%,0.1144,57.3,🟡 持有
2026-08-28,SCHW,Financial,19.65,20.3%,0.0387,52.2,🟡 持有
2026-08-28,SEIC,Financial,19.65,29.2%,0.0802,86.6,🔴 止盈
2026-08-28,SLDE,Financial,5.71,53.9%,0.1634,72.9,🟡 持有
2026-08-28,SLM,Financial,7.49,30.3%,0.036,43.9,🟡 持有
2026-08-28,SM,Energy,7.26,16.1%,0.1638,81.3,🔴 止盈
2026-08-28,SOLV,Healthcare,11.11,34.0%,0.0473,76.4,🔴 止盈
2026-08-28,SQM,Basic Materials,16.6,23.8%,0.1754,70.2,🟡 持有
2026-08-28,STNG,Energy,4.88,24.6%,0.0311,55.1,🟡 持有
2026-08-28,SYF,Financial,8.2,20.8%,0.0402,55.3,🟡 持有
2026-08-28,T,Communication Services,8.41,20.1%,0.0956,73.8,🟡 持有
2026-08-28,TDW,Energy,18.81,19.5%,0.2662,69.3,🟡 持有
2026-08-28,TFPM,Basic Materials,17.6,20.1%,0.1815,63.7,🟡 持有
2026-08-28,TGT,Consumer Defensive,17.22,26.4%,0.157,71.3,🟡 持有
2026-08-28,TGTX,Healthcare,20.3,100.3%,0.0409,69.5,🟡 持有
2026-08-28,THC,Healthcare,10.33,53.3%,0.0594,55.4,🟡 持有
2026-08-28,TILE,Consumer Cyclical,15.32,23.2%,0.121,47.1,🟡 持有
2026-08-28,TNK,Energy,5.2,28.0%,0.1438,68.3,🟡 持有
2026-08-28,TRMD,Energy,5.24,26.8%,0.0516,63.9,🟡 持有
2026-08-28,TRU,Financial,22.33,15.8%,0.0565,65.6,🟡 持有
2026-08-28,TTEK,Industrials,22.04,24.3%,0.1314,62.3,🟡 持有
2026-08-28,UBER,Technology,16.91,38.4%,0.0935,55.5,🟡 持有
2026-08-28,UNP,Industrials,24.92,39.7%,0.0629,71.8,🟡 持有
2026-08-28,URBN,Consumer Cyclical,12.29,20.9%,0.0403,53.4,🟡 持有
2026-08-28,VAL,Energy,6.38,33.9%,0.1305,65.0,🟡 持有
2026-08-28,VCTR,Financial,22.2,19.0%,0.23,75.2,🔴 止盈
2026-08-28,VG,Energy,11.0,48.4%,0.0937,60.6,🟡 持有
2026-08-28,VIRT,Financial,11.13,31.6%,0.1332,76.2,🔴 止盈
2026-08-28,VIST,Energy,9.44,30.4%,0.0298,60.0,🟡 持有
2026-08-28,VLO,Energy,14.38,29.3%,0.1162,77.5,🔴 止盈
2026-08-28,VLTO,Industrials,24.79,34.4%,0.0386,50.1,🟡 持有
2026-08-28,VZ,Communication Services,12.87,15.6%,0.072,70.3,🟡 持有
2026-08-28,WEX,Technology,19.76,30.2%,0.0645,65.3,🟡 持有
2026-08-28,WFRD,Energy,18.17,22.2%,0.0891,60.8,🟡 持有
2026-08-28,WLY,Communication Services,12.79,27.7%,0.0295,57.2,🟡 持有
2026-08-28,WOR,Industrials,18.39,15.9%,0.0385,46.2,🟡 持有
2026-08-28,ZM,Technology,9.29,32.1%,0.0861,44.7,🟡 持有
2026-08-28,ACAD,Healthcare,13.11,35.7%,0.1252,48.2,🟡 持有
2026-08-28,ADBE,Technology,16.67,63.0%,0.1642,60.8,🟡 持有
2026-08-28,AEM,Basic Materials,17.63,23.0%,0.4198,66.6,🟡 持有
2026-08-28,ALSN,Consumer Cyclical,20.05,28.4%,0.1053,54.0,🟡 持有
2026-08-28,APA,Energy,9.0,25.9%,0.1399,57.6,🟡 持有
2026-08-28,APAM,Financial,10.8,67.8%,0.1292,64.1,🟡 持有
2026-08-28,ARIS,Basic Materials,14.75,21.1%,0.5172,69.7,🟡 持有
2026-08-28,AU,Basic Materials,15.15,46.5%,0.436,67.2,🟡 持有
2026-08-28,AUGO,Basic Materials,23.98,100.2%,0.5634,65.1,🟡 持有
2026-08-28,AUPH,Healthcare,7.12,66.1%,0.0948,60.0,🟡 持有
2026-08-28,AVY,Consumer Cyclical,19.45,31.2%,0.0473,48.8,🟡 持有
2026-08-28,B,Basic Materials,11.74,25.0%,0.2429,66.1,🟡 持有
2026-08-28,BBVA,Financial,12.87,19.0%,0.0376,63.6,🟡 持有
2026-08-28,BHP,Basic Materials,24.56,20.0%,0.1262,61.6,🟡 持有
2026-08-28,BKR,Energy,20.05,16.5%,0.0355,38.7,🟢 买入
2026-08-28,BLKB,Technology,15.18,194.4%,0.136,60.4,🟡 持有
2026-08-28,BR,Technology,19.08,40.9%,0.1929,64.6,🟡 持有
2026-08-28,BTG,Basic Materials,10.35,22.3%,0.5093,65.6,🟡 持有
2026-08-28,BVN,Basic Materials,7.94,28.8%,0.1598,53.7,🟡 持有
2026-08-28,BWLP,Energy,10.08,19.6%,0.0612,67.5,🟡 持有
2026-08-28,BZ,Communication Services,12.61,24.4%,0.0934,52.1,🟡 持有
2026-08-28,CACC,Financial,13.08,31.9%,0.0457,57.0,🟡 持有
2026-08-28,CDNA,Healthcare,24.0,29.5%,0.1391,59.3,🟡 持有
2026-08-28,CGAU,Basic Materials,7.47,32.9%,0.3668,64.3,🟡 持有
2026-08-28,CLX,Consumer Defensive,21.31,285.6%,0.0858,36.0,🟢 买入
2026-08-28,CMBT,Energy,6.29,37.9%,0.1355,79.8,🔴 止盈
2026-08-28,CME,Financial,24.24,15.8%,0.0673,73.3,🟡 持有
2026-08-28,CON,Healthcare,22.52,47.9%,0.0844,51.9,🟡 持有
2026-08-28,COR,Healthcare,23.94,104.3%,0.0363,48.2,🟡 持有
2026-08-28,CPAY,Technology,24.79,30.4%,0.0674,54.9,🟡 持有
2026-08-28,CQP,Energy,12.4,91.3%,0.0588,56.4,🟡 持有
2026-08-28,CRM,Technology,23.33,19.4%,0.3912,80.4,🔴 止盈
2026-08-28,CVCO,Consumer Cyclical,24.73,16.7%,0.0391,43.2,🟡 持有
2026-08-28,CVE,Energy,12.18,21.1%,0.046,65.1,🟡 持有
2026-08-28,CVSA,Consumer Defensive,20.52,18.6%,0.0771,59.0,🟡 持有
2026-08-28,DDS,Consumer Cyclical,14.2,33.8%,0.0543,47.1,🟡 持有
2026-08-28,DHT,Energy,6.69,39.2%,0.1293,70.3,🟡 持有
2026-08-28,DINO,Energy,9.52,19.4%,0.0968,75.8,🔴 止盈
2026-08-28,DRD,Basic Materials,9.9,39.6%,0.4089,72.2,🟡 持有
2026-08-28,DRI,Consumer Cyclical,20.76,53.7%,0.0592,47.9,🟡 持有
2026-08-28,DUOL,Technology,17.63,34.4%,0.0903,58.7,🟡 持有
2026-08-28,DX,Real Estate,4.93,18.2%,0.0289,66.5,🟡 持有
2026-08-28,EAT,Consumer Cyclical,21.13,119.6%,0.0772,51.4,🟡 持有
2026-08-28,ECO,Industrials,6.23,61.6%,0.2092,71.9,🟡 持有
2026-08-28,ECPG,Financial,7.49,30.5%,0.0517,56.7,🟡 持有
2026-08-28,EHC,Healthcare,19.68,24.8%,0.0881,26.0,🟢 买入
2026-08-28,ERIE,Financial,23.78,24.8%,0.0759,56.5,🟡 持有
2026-08-28,ERO,Basic Materials,13.11,30.6%,0.443,56.5,🟡 持有
2026-08-28,ET,Energy,14.6,15.1%,0.0642,64.9,🟡 持有
2026-08-28,EXLS,Technology,24.2,25.9%,0.1317,74.3,🟡 持有
2026-08-28,EXPE,Consumer Cyclical,20.55,199.1%,0.1193,58.5,🟡 持有
2026-08-28,FCFS,Financial,24.99,17.4%,0.0767,56.7,🟡 持有
2026-08-28,FDS,Financial,20.36,27.0%,0.1739,65.9,🟡 持有
2026-08-28,FHI,Financial,11.98,33.2%,0.0807,61.1,🟡 持有
2026-08-28,FIZZ,Consumer Defensive,16.62,34.0%,0.0297,67.7,🟡 持有
2026-08-28,FRO,Energy,6.62,53.8%,0.1224,70.7,🟡 持有
2026-08-28,FRPT,Consumer Defensive,18.66,17.6%,0.1895,59.0,🟡 持有
2026-08-28,FRSH,Technology,21.23,19.7%,0.2206,73.0,🟡 持有
2026-08-28,FSM,Basic Materials,10.62,23.2%,0.4543,68.9,🟡 持有
2026-08-28,FTDR,Consumer Cyclical,21.93,101.9%,0.1413,45.8,🟡 持有
2026-08-28,G,Technology,11.33,22.4%,0.081,77.7,🔴 止盈
2026-08-28,GDDY,Technology,14.49,442.9%,0.1808,58.6,🟡 持有
2026-08-28,GEN,Technology,18.01,41.9%,0.135,62.5,🟡 持有
2026-08-28,GEO,Industrials,15.23,20.1%,0.045,60.7,🟡 持有
2026-08-28,GFF,Industrials,21.97,229.2%,0.1487,33.6,🟢 买入
2026-08-28,GFI,Basic Materials,9.42,58.8%,0.4176,64.1,🟡 持有
2026-08-28,GRBK,Consumer Cyclical,11.04,15.7%,0.0365,61.4,🟡 持有
2026-08-28,HAFN,Industrials,6.5,26.6%,0.1014,70.2,🟡 持有
2026-08-28,HBM,Basic Materials,17.22,17.7%,0.2875,56.1,🟡 持有
2026-08-28,HCI,Financial,8.03,33.8%,0.0668,54.8,🟡 持有
2026-08-28,HMY,Basic Materials,7.23,48.1%,0.2844,51.5,🟡 持有
2026-08-28,HRB,Consumer Cyclical,9.17,707.5%,0.1919,68.0,🟡 持有
2026-08-28,HRMY,Healthcare,12.71,20.5%,0.1127,51.2,🟡 持有
2026-08-28,HTGC,Financial,8.78,17.2%,0.0945,68.7,🟡 持有
2026-08-28,HTHT,Consumer Cyclical,21.61,38.2%,0.1202,64.6,🟡 持有
2026-08-28,HURN,Industrials,23.97,26.9%,0.0532,59.7,🟡 持有
2026-08-28,IAG,Basic Materials,10.43,29.5%,0.451,62.9,🟡 持有
2026-08-28,INCY,Healthcare,15.85,30.7%,0.0406,57.5,🟡 持有
2026-08-28,IT,Technology,17.8,113.6%,0.3137,54.3,🟡 持有
2026-08-28,JKHY,Technology,24.34,24.0%,0.1019,68.3,🟡 持有
2026-08-28,KGC,Basic Materials,11.86,37.0%,0.3555,67.0,🟡 持有
2026-08-28,KNSL,Financial,15.43,30.3%,0.0679,58.8,🟡 持有
2026-08-28,KOF,Consumer Defensive,17.77,17.3%,0.0398,60.6,🟡 持有
2026-08-28,KSPI,Technology,9.67,45.4%,0.1972,76.3,🔴 止盈
2026-08-28,LNG,Energy,21.01,45.1%,0.0735,69.1,🟡 持有
2026-08-28,LPG,Energy,6.61,28.3%,0.0498,67.7,🟡 持有
2026-08-28,LRN,Consumer Defensive,12.05,21.7%,0.0816,76.0,🔴 止盈
2026-08-28,LYFT,Technology,2.48,152.6%,0.116,55.3,🟡 持有
2026-08-28,MATX,Industrials,15.0,17.2%,0.1093,72.7,🟡 持有
2026-08-28,MC,Financial,23.82,44.7%,0.0297,62.1,🟡 持有
2026-08-28,MGNI,Communication Services,21.7,19.6%,0.228,43.6,🟡 持有
2026-08-28,MGY,Energy,11.5,20.5%,0.0284,52.1,🟡 持有
2026-08-28,MORN,Financial,20.63,32.0%,0.1302,68.6,🟡 持有
2026-08-28,MPC,Energy,12.7,47.9%,0.1686,80.7,🔴 止盈
2026-08-28,MPLX,Energy,12.75,33.9%,0.0321,54.4,🟡 持有
2026-08-28,MRX,Financial,13.58,26.2%,0.1245,73.1,🟡 持有
2026-08-28,MU,Technology,21.12,66.6%,0.1334,60.0,🟡 持有
2026-08-28,NEM,Basic Materials,16.16,25.5%,0.3657,62.6,🟡 持有
2026-08-28,NEU,Basic Materials,19.69,25.0%,0.0759,52.0,🟡 持有
2026-08-28,NTNX,Technology,13.4,37460.2%,0.172,64.5,🟡 持有
2026-08-28,OGC,Basic Materials,7.94,37.9%,0.2503,57.8,🟡 持有
2026-08-28,OII,Energy,14.57,34.9%,0.0371,47.7,🟡 持有
2026-08-28,OKE,Energy,16.37,16.3%,0.0559,64.2,🟡 持有
2026-08-28,OR,Basic Materials,24.98,20.4%,0.2567,66.5,🟡 持有
2026-08-28,PAAS,Basic Materials,15.92,22.4%,0.2307,52.9,🟡 持有
2026-08-28,PGR,Financial,10.96,34.9%,0.0342,55.2,🟡 持有
2026-08-28,PPG,Basic Materials,16.4,19.6%,0.0399,44.5,🟡 持有
2026-08-28,PRDO,Consumer Defensive,12.2,17.6%,0.0553,81.7,🔴 止盈
2026-08-28,PSX,Energy,13.89,24.0%,0.1588,77.7,🔴 止盈
2026-08-28,PTC,Technology,15.19,35.2%,0.1454,57.9,🟡 持有
2026-08-28,QSR,Consumer Cyclical,23.13,39.0%,0.0573,68.5,🟡 持有
2026-08-28,RCI,Communication Services,4.43,45.0%,0.0809,71.7,🟡 持有
2026-08-28,RELX,Industrials,21.82,131.1%,0.0397,56.2,🟡 持有
